molecule_chembl_id,pchembl_value,relation,type,value
CHEMBL24494,5.40,=,IC50,4.0
CHEMBL24537,5.40,=,IC50,4.0
CHEMBL25820,5.40,=,IC50,4.0
CHEMBL4212986,5.40,=,IC50,3.96
CHEMBL99280,5.40,=,IC50,4.0
CHEMBL1095624,5.40,=,IC50,4000.0
CHEMBL181114,5.40,=,IC50,4.0
CHEMBL256367,5.40,=,IC50,4.0
CHEMBL257562,5.40,=,IC50,4.0
CHEMBL4573681,5.39,=,IC50,4.05
CHEMBL4744440,5.39,=,IC50,4.042
CHEMBL489413,5.39,=,IC50,4090.0
CHEMBL4575045,5.39,=,IC50,4.11
CHEMBL4444424,5.39,=,IC50,4.11
CHEMBL1080583,5.39,=,IC50,4100.0
CHEMBL4103031,5.39,=,IC50,4.03
CHEMBL1669587,5.39,=,IC50,4.08
CHEMBL4203924,5.39,=,IC50,4.1
CHEMBL2024365,5.39,=,IC50,4.1
CHEMBL256307,5.38,=,IC50,4.17
CHEMBL1077260,5.38,=,IC50,4.14
CHEMBL41016,5.38,=,IC50,4.2
CHEMBL4214215,5.38,=,IC50,4.16
CHEMBL4571262,5.38,=,IC50,4.21
CHEMBL95477,5.37,=,IC50,4.3
CHEMBL3651854,5.37,=,IC50,4.3
CHEMBL4077675,5.37,=,IC50,4.28
CHEMBL4517450,5.36,=,IC50,4.42
CHEMBL4454916,5.36,=,IC50,4.343
CHEMBL332575,5.36,=,IC50,4.38
CHEMBL1801632,5.35,=,IC50,4.47
CHEMBL4097781,5.35,=,IC50,4.5
CHEMBL464381,5.35,=,IC50,4.5
CHEMBL4082305,5.35,=,IC50,4.5
CHEMBL2024369,5.34,=,IC50,4.6
CHEMBL399078,5.34,=,IC50,4.6
CHEMBL4288568,5.34,=,IC50,4.6
CHEMBL3298402,5.34,=,IC50,4.608
CHEMBL4793635,5.34,=,IC50,4.56
CHEMBL4475448,5.33,=,IC50,4.64
CHEMBL1630438,5.33,=,IC50,4700.0
CHEMBL426587,5.32,=,IC50,4.8
CHEMBL4077010,5.32,=,IC50,4.78
CHEMBL252520,5.32,=,IC50,4.8
CHEMBL4103963,5.32,=,IC50,4.83
CHEMBL612054,5.32,=,IC50,4.8
CHEMBL77697,5.32,=,IC50,4.8
CHEMBL550052,5.31,=,IC50,4.89
CHEMBL4105195,5.30,=,IC50,5.01
CHEMBL143419,5.30,=,IC50,5.0
CHEMBL143743,5.30,=,IC50,5.0
CHEMBL26218,5.30,=,IC50,5.0
CHEMBL102953,5.30,=,IC50,5.0
CHEMBL1084681,5.30,=,IC50,5.008
CHEMBL356459,5.30,=,IC50,5.0
CHEMBL1800091,5.30,=,IC50,5.0
CHEMBL257821,5.30,=,IC50,5.0
CHEMBL611357,5.30,=,IC50,5.0
CHEMBL316512,5.30,=,IC50,5.0
CHEMBL24753,5.30,=,IC50,5.0
CHEMBL105348,5.30,=,IC50,5.0
CHEMBL367150,5.29,=,IC50,5.1
CHEMBL4575716,5.29,=,IC50,5.18
CHEMBL4072138,5.29,=,IC50,5.16
CHEMBL4067286,5.28,=,IC50,5.25
CHEMBL4286639,5.28,=,IC50,5.3
CHEMBL4087337,5.28,=,IC50,5.3
CHEMBL361833,5.28,=,IC50,5.3
CHEMBL268202,5.27,=,IC50,5.4
CHEMBL4216137,5.27,=,IC50,5.4
CHEMBL1084682,5.27,=,IC50,5.413
CHEMBL4160653,5.26,=,IC50,5.5
CHEMBL4094737,5.26,=,IC50,5.51
CHEMBL4575638,5.26,=,IC50,5.46
CHEMBL3890986,5.26,=,IC50,5500.0
CHEMBL1084683,5.26,=,IC50,5.498
CHEMBL444169,5.26,=,IC50,5.5
CHEMBL4206546,5.26,=,IC50,5.54
CHEMBL4752822,5.25,=,IC50,5.66
CHEMBL270262,5.25,=,IC50,5.56
CHEMBL4641631,5.25,=,IC50,5.64
CHEMBL564091,5.25,=,IC50,5.69
CHEMBL3765319,5.25,=,IC50,5.56
CHEMBL4093852,5.24,=,IC50,5.8
CHEMBL306355,5.23,=,IC50,5.9
CHEMBL1170126,5.23,=,IC50,5.9
CHEMBL417835,5.22,=,IC50,6.0
CHEMBL23840,5.22,=,IC50,6.0
CHEMBL134501,5.22,=,IC50,6.0
CHEMBL77211,5.22,=,IC50,6.0
CHEMBL24311,5.22,=,IC50,6.0
CHEMBL4069382,5.22,=,IC50,5.95
CHEMBL4214903,5.22,=,IC50,5.96
CHEMBL550950,5.22,=,IC50,6.0
CHEMBL2062585,5.22,=,IC50,6.0
CHEMBL4212059,5.22,=,IC50,6.05
CHEMBL4177365,5.22,=,IC50,6.03
CHEMBL232380,5.22,=,IC50,6.01
CHEMBL4797635,5.22,=,IC50,6.08
CHEMBL4208450,5.22,=,IC50,6.03
CHEMBL4087584,5.22,=,IC50,5.99
CHEMBL4066219,5.22,=,IC50,5.96
CHEMBL4279366,5.22,=,IC50,6.0
CHEMBL1801624,5.22,=,IC50,6.0
CHEMBL4210913,5.22,=,IC50,6.08
CHEMBL218301,5.21,=,IC50,6.1
CHEMBL4173598,5.21,=,IC50,6.13
CHEMBL4095689,5.20,=,IC50,6.28
CHEMBL1938963,5.20,=,IC50,6.3
CHEMBL77584,5.19,=,IC50,6.5
CHEMBL4216522,5.19,=,IC50,6.4
CHEMBL568905,5.19,=,IC50,6.4
CHEMBL3980746,5.19,=,IC50,6500.0
CHEMBL69710,5.18,=,IC50,6530.0
CHEMBL4085086,5.18,=,IC50,6.66
CHEMBL444160,5.17,=,IC50,6.8
CHEMBL40439,5.17,=,IC50,6.7
CHEMBL310036,5.17,=,IC50,6.8
CHEMBL77947,5.17,=,IC50,6.8
CHEMBL1164353,5.17,=,IC50,6.76
CHEMBL4208658,5.16,=,IC50,6.9
CHEMBL2024360,5.16,=,IC50,7.0
CHEMBL112564,5.16,=,IC50,6.92
CHEMBL26241,5.16,=,IC50,7.0
CHEMBL569595,5.16,=,IC50,6.9
CHEMBL3360318,5.15,=,IC50,7114.0
CHEMBL4102484,5.15,=,IC50,7.11
CHEMBL4175809,5.15,=,IC50,7.08
CHEMBL4170146,5.15,=,IC50,7.01
CHEMBL3931871,5.14,=,IC50,7200.0
CHEMBL77210,5.14,=,IC50,7.2
CHEMBL4071797,5.14,=,IC50,7.3
CHEMBL1077258,5.14,=,IC50,7.165
CHEMBL400717,5.14,=,IC50,7.2
CHEMBL489421,5.14,=,IC50,7160.0
CHEMBL582893,5.14,=,IC50,7.2
CHEMBL3099842,5.14,=,IC50,7.31
CHEMBL198058,5.13,=,IC50,7.36
CHEMBL4103448,5.13,=,IC50,7.34
CHEMBL4094562,5.13,=,IC50,7.4
CHEMBL4166399,5.13,=,IC50,7.47
CHEMBL4100087,5.12,=,IC50,7.5
CHEMBL4792401,5.12,=,IC50,7.66
CHEMBL4740478,5.12,=,IC50,7.63
CHEMBL6246,5.12,=,IC50,7.5
CHEMBL405384,5.12,=,IC50,7.5
CHEMBL4095674,5.12,=,IC50,7.58
CHEMBL2312654,5.11,=,IC50,7.74
CHEMBL2203561,5.11,=,IC50,7.83
CHEMBL223147,5.11,=,IC50,7.7
CHEMBL459575,5.11,=,IC50,7.8
CHEMBL4078207,5.11,=,IC50,7.78
CHEMBL24073,5.10,=,IC50,8.0
CHEMBL1957780,5.10,=,IC50,7.99
CHEMBL341655,5.10,=,IC50,8.0
CHEMBL306347,5.10,=,IC50,8.0
CHEMBL416975,5.10,=,IC50,8.0
CHEMBL3358802,5.10,=,IC50,8.0
CHEMBL4095479,5.10,=,IC50,7.96
CHEMBL1080932,5.09,=,IC50,8200.0
CHEMBL4213199,5.09,=,IC50,8.1
CHEMBL4205137,5.09,=,IC50,8.1
CHEMBL98350,5.09,=,IC50,8.1
CHEMBL4204838,5.09,=,IC50,8.1
CHEMBL2314101,5.09,=,IC50,8.1
CHEMBL326531,5.08,=,IC50,8400.0
CHEMBL3765050,5.08,=,IC50,8.3
CHEMBL131770,5.08,=,IC50,8.39
CHEMBL4748212,5.08,=,IC50,8.32
CHEMBL399696,5.07,=,IC50,8.5
CHEMBL1084684,5.07,=,IC50,8.525
CHEMBL4104341,5.07,=,IC50,8.48
CHEMBL4164291,5.07,=,IC50,8.54
CHEMBL4209448,5.06,=,IC50,8.75
CHEMBL4091061,5.06,=,IC50,8.7
CHEMBL2016642,5.06,=,IC50,8.75
CHEMBL4759305,5.06,=,IC50,8.74
CHEMBL4092659,5.06,=,IC50,8.7
CHEMBL4208269,5.06,=,IC50,8.7
CHEMBL178769,5.06,=,IC50,8.7
CHEMBL4074837,5.05,=,IC50,9.0
CHEMBL87706,5.05,=,IC50,8.99
CHEMBL3093041,5.05,=,IC50,8900.0
CHEMBL3099834,5.05,=,IC50,8.84
CHEMBL3765195,5.04,=,IC50,9.06
CHEMBL4174355,5.04,=,IC50,9.22
CHEMBL4174941,5.04,=,IC50,9.22
CHEMBL4084955,5.04,=,IC50,9.23
CHEMBL4066679,5.03,=,IC50,9.42
CHEMBL112483,5.03,=,IC50,9.3
CHEMBL2006765,5.03,=,IC50,9.41
CHEMBL3764532,5.02,=,IC50,9.63
CHEMBL115875,5.02,=,IC50,9.6
CHEMBL1272116,5.02,=,IC50,9.6
CHEMBL4075648,5.02,=,IC50,9.61
CHEMBL1938402,5.02,=,IC50,9.5
CHEMBL249734,5.01,=,IC50,9.82
CHEMBL3093045,5.01,=,IC50,9800.0
CHEMBL4590543,5.01,=,IC50,9.85
CHEMBL4780397,5.01,=,IC50,9.75
CHEMBL3765711,5.01,=,IC50,9.66
CHEMBL140045,5.00,=,IC50,10.0
CHEMBL1352577,5.00,=,IC50,10.0
CHEMBL4203890,5.00,=,IC50,10.0
CHEMBL513330,5.00,=,IC50,10.0
CHEMBL4217077,5.00,=,IC50,10.1
CHEMBL3358803,5.00,=,IC50,10.0
CHEMBL142764,5.00,=,IC50,10.0
CHEMBL99779,5.00,=,IC50,10.0
CHEMBL284365,5.00,=,IC50,10.0
CHEMBL3928145,5.00,=,IC50,10000.0
CHEMBL24338,5.00,=,IC50,10.0
CHEMBL1802401,5.00,=,IC50,9.95
CHEMBL4757059,5.00,=,IC50,9.89
CHEMBL24693,5.00,=,IC50,10.0
CHEMBL26616,5.00,=,IC50,10.0
CHEMBL286009,5.00,=,IC50,10.0
CHEMBL403233,4.99,=,IC50,10.2
CHEMBL1077282,4.98,=,IC50,10.546
CHEMBL403562,4.98,=,IC50,10.4
CHEMBL4065388,4.97,=,IC50,10.69
CHEMBL2203563,4.97,=,IC50,10.8
CHEMBL403404,4.97,=,IC50,10.6
CHEMBL1085918,4.96,=,IC50,10.892
CHEMBL203571,4.96,=,IC50,11.0
CHEMBL518732,4.96,=,IC50,11.0
CHEMBL261249,4.96,=,IC50,11.0
CHEMBL290211,4.96,=,IC50,11.0
CHEMBL3120496,4.94,=,IC50,11.6
CHEMBL4279439,4.94,=,IC50,11.4
CHEMBL2029696,4.93,=,IC50,11.8
CHEMBL323012,4.93,=,IC50,11.7
CHEMBL4064706,4.93,=,IC50,11.7
CHEMBL4750854,4.92,=,IC50,11.9
CHEMBL40004,4.92,=,IC50,12.0
CHEMBL178268,4.92,=,IC50,12.0
CHEMBL77458,4.92,=,IC50,12.0
CHEMBL564815,4.91,=,IC50,12.27
CHEMBL4204026,4.91,=,IC50,12.45
CHEMBL4079572,4.91,=,IC50,12.3
CHEMBL559241,4.91,=,IC50,12.44
CHEMBL558317,4.91,=,IC50,12.45
CHEMBL1085919,4.91,=,IC50,12.247
CHEMBL4098364,4.90,=,IC50,12.7
CHEMBL3764465,4.89,=,IC50,12.81
CHEMBL567824,4.89,=,IC50,13.0
CHEMBL4436958,4.89,=,IC50,12.75
CHEMBL4207133,4.89,=,IC50,12.94
CHEMBL1097974,4.88,=,IC50,13200.0
CHEMBL400239,4.88,=,IC50,13.31
CHEMBL460627,4.87,=,IC50,13.5
CHEMBL559040,4.87,=,IC50,13.58
CHEMBL1801631,4.87,=,IC50,13.4
CHEMBL4289709,4.87,=,IC50,13.6
CHEMBL1518160,4.86,=,IC50,13.68
CHEMBL4066075,4.86,=,IC50,13.86
CHEMBL432684,4.86,=,IC50,13.7
CHEMBL38043,4.85,=,IC50,14.1
CHEMBL92361,4.85,=,IC50,14.0
CHEMBL4746644,4.85,=,IC50,14.05
CHEMBL3752684,4.83,=,IC50,14.7
CHEMBL249947,4.82,=,IC50,15.2
CHEMBL1201279,4.82,=,IC50,15.0
CHEMBL305627,4.82,=,IC50,15.0
CHEMBL77416,4.82,=,IC50,15.0
CHEMBL104264,4.82,=,IC50,15.0
CHEMBL103006,4.82,=,IC50,15.3
CHEMBL259141,4.82,=,IC50,15.0
CHEMBL4087456,4.82,=,IC50,15.29
CHEMBL4790790,4.81,=,IC50,15.39
CHEMBL4214720,4.80,=,IC50,16.0
CHEMBL4090889,4.80,=,IC50,15.84
CHEMBL1834321,4.80,=,IC50,16000.0
CHEMBL3978908,4.80,=,IC50,15.79
CHEMBL330398,4.80,=,IC50,16.0
CHEMBL3971275,4.80,=,IC50,15.7
CHEMBL3818247,4.79,=,IC50,16184.0
CHEMBL252672,4.78,=,IC50,16.6
CHEMBL1085920,4.78,=,IC50,16.784
CHEMBL1834122,4.77,=,IC50,17000.0
CHEMBL476851,4.77,=,IC50,17.0
CHEMBL4279567,4.77,=,IC50,17.0
CHEMBL3763264,4.77,=,IC50,16.99
CHEMBL1084692,4.77,=,IC50,17.103
CHEMBL111895,4.77,=,IC50,17.0
CHEMBL4064819,4.75,=,IC50,17.9
CHEMBL4284111,4.75,=,IC50,18.0
CHEMBL3969394,4.75,=,IC50,18.0
CHEMBL1668411,4.75,=,IC50,18.0
CHEMBL76427,4.75,=,IC50,18.0
CHEMBL4290418,4.75,=,IC50,18.0
CHEMBL4283032,4.75,=,IC50,18.0
CHEMBL140,4.75,=,IC50,17.95
CHEMBL394683,4.74,=,IC50,18.23
CHEMBL290184,4.74,=,IC50,18.2
CHEMBL4210679,4.74,=,IC50,18.03
CHEMBL4078439,4.73,=,IC50,18.6
CHEMBL4785368,4.72,=,IC50,18.95
CHEMBL4293500,4.72,=,IC50,19.0
CHEMBL4076026,4.72,=,IC50,18.9
CHEMBL4278749,4.70,=,IC50,20.0
CHEMBL4287006,4.70,=,IC50,20.0
CHEMBL202695,4.70,=,IC50,20.0
CHEMBL77267,4.70,=,IC50,20.0
CHEMBL523586,4.70,=,IC50,20000.0
CHEMBL4465183,4.70,=,IC50,20.0
CHEMBL4443876,4.70,=,IC50,19.96
CHEMBL26101,4.70,=,IC50,20.0
CHEMBL1084693,4.69,=,IC50,20.532
CHEMBL277294,4.69,=,IC50,20.22
CHEMBL4287420,4.68,=,IC50,21.0
CHEMBL1910509,4.68,=,IC50,21.0
CHEMBL4205360,4.67,=,IC50,21.2
CHEMBL4282621,4.66,=,IC50,22.0
CHEMBL178179,4.66,=,IC50,22.0
CHEMBL1802963,4.65,=,IC50,22.45
CHEMBL552406,4.65,=,IC50,22.46
CHEMBL4081419,4.65,=,IC50,22.4
CHEMBL4097321,4.64,=,IC50,22.9
CHEMBL40835,4.64,=,IC50,23000.0
CHEMBL2334795,4.64,=,IC50,23.0
CHEMBL414128,4.64,=,IC50,23.0
CHEMBL428968,4.64,=,IC50,23000.0
CHEMBL2163999,4.64,=,IC50,23.0
CHEMBL3648680,4.64,=,IC50,23.0
CHEMBL40493,4.64,=,IC50,23000.0
CHEMBL408732,4.64,=,IC50,23000.0
CHEMBL290147,4.64,=,IC50,23000.0
CHEMBL4070897,4.63,=,IC50,23.2
CHEMBL2071610,4.62,=,IC50,24.2
CHEMBL4166095,4.61,=,IC50,24.36
CHEMBL4294290,4.60,=,IC50,25.0
CHEMBL523747,4.60,=,IC50,25.0
CHEMBL496778,4.60,=,IC50,25.0
CHEMBL2207940,4.60,=,IC50,25.0
CHEMBL25829,4.60,=,IC50,25.0
CHEMBL495771,4.60,=,IC50,25.0
CHEMBL595061,4.60,=,IC50,25.0
CHEMBL4277682,4.60,=,IC50,25.0
CHEMBL497196,4.60,=,IC50,25.0
CHEMBL497398,4.60,=,IC50,25.0
CHEMBL445757,4.60,=,IC50,25.0
CHEMBL399493,4.60,=,IC50,25.0
CHEMBL343821,4.60,=,IC50,25.0
CHEMBL1083528,4.60,=,IC50,25.038
CHEMBL2203554,4.59,=,IC50,25.6
CHEMBL4217051,4.59,=,IC50,25.6
CHEMBL1834124,4.58,=,IC50,26000.0
CHEMBL4793155,4.57,=,IC50,26.96
CHEMBL78264,4.57,=,IC50,27.0
CHEMBL4073006,4.57,=,IC50,27.1
CHEMBL399121,4.57,=,IC50,26.9
CHEMBL4287484,4.57,=,IC50,27.0
CHEMBL4290903,4.57,=,IC50,27.0
CHEMBL2207939,4.57,=,IC50,27.0
CHEMBL4102694,4.56,=,IC50,27.3
CHEMBL2334793,4.56,=,IC50,27.8
CHEMBL180814,4.55,=,IC50,28.0
CHEMBL4281295,4.55,=,IC50,28.0
CHEMBL4634634,4.55,=,IC50,28.11
CHEMBL40022,4.54,=,IC50,29.0
CHEMBL290436,4.54,=,IC50,29.0
CHEMBL206109,4.54,=,IC50,29.0
CHEMBL4060722,4.53,=,IC50,29.7
CHEMBL2312646,4.52,=,IC50,30.0
CHEMBL2312645,4.52,=,IC50,30.0
CHEMBL2312652,4.52,=,IC50,30.0
CHEMBL2312649,4.52,=,IC50,30.0
CHEMBL572922,4.52,=,IC50,30.0
CHEMBL2071613,4.52,=,IC50,30.1
CHEMBL1096636,4.52,=,IC50,30000.0
CHEMBL1096292,4.52,=,IC50,30000.0
CHEMBL563143,4.51,=,IC50,30.6
CHEMBL2071609,4.51,=,IC50,30.8
CHEMBL2071607,4.51,=,IC50,30.8
CHEMBL4102903,4.51,=,IC50,31.01
CHEMBL524901,4.50,=,IC50,32.0
CHEMBL4294291,4.50,=,IC50,32.0
CHEMBL1336,4.49,=,IC50,32.64
CHEMBL4090172,4.48,=,IC50,33.4
CHEMBL4286404,4.48,=,IC50,33.0
CHEMBL4082108,4.48,=,IC50,33.4
CHEMBL4449662,4.47,=,IC50,33800.0
CHEMBL4293899,4.46,=,IC50,35.0
CHEMBL4289675,4.46,=,IC50,35.0
CHEMBL4279766,4.46,=,IC50,35.0
CHEMBL26551,4.46,=,IC50,35.0
CHEMBL2435289,4.45,=,IC50,35.68
CHEMBL209148,4.44,=,IC50,36.0
CHEMBL103667,4.43,=,IC50,37.0
CHEMBL2203565,4.42,=,IC50,38.1
CHEMBL2334794,4.42,=,IC50,37.8
CHEMBL2334799,4.40,=,IC50,40.0
CHEMBL3358804,4.40,=,IC50,40.0
CHEMBL2435287,4.40,=,IC50,40.18
CHEMBL361348,4.40,=,IC50,40.0
CHEMBL2207941,4.40,=,IC50,40.0
CHEMBL2435286,4.38,=,IC50,42.18
CHEMBL206659,4.37,=,IC50,43.0
CHEMBL2334786,4.37,=,IC50,42.7
CHEMBL4640598,4.35,=,IC50,44.48
CHEMBL2071612,4.35,=,IC50,44.5
CHEMBL4289419,4.35,=,IC50,45.0
CHEMBL4083384,4.35,=,IC50,44.3
CHEMBL4094063,4.34,=,IC50,45.9
CHEMBL9352,4.34,=,IC50,45.7
CHEMBL4075286,4.33,=,IC50,46.7
CHEMBL4641672,4.33,=,IC50,46.5
CHEMBL2207946,4.32,=,IC50,47.5
CHEMBL4287074,4.32,=,IC50,48.0
CHEMBL4277428,4.31,=,IC50,49.0
CHEMBL359135,4.30,=,IC50,50.0
CHEMBL1081198,4.30,=,IC50,50.0
CHEMBL4215567,4.30,=,IC50,50.0
CHEMBL1801620,4.30,=,IC50,50.0
CHEMBL143525,4.30,=,IC50,50.0
CHEMBL382607,4.30,=,IC50,50.0
CHEMBL4204473,4.30,=,IC50,50.0
CHEMBL2313844,4.30,=,IC50,50.0
CHEMBL105712,4.30,=,IC50,50.0
CHEMBL361231,4.30,=,IC50,50.0
CHEMBL4213595,4.30,=,IC50,50.0
CHEMBL4277269,4.29,=,IC50,51.0
CHEMBL4062211,4.29,=,IC50,51.7
CHEMBL2203564,4.27,=,IC50,53.3
CHEMBL2420911,4.26,=,IC50,55.0
CHEMBL2071614,4.22,=,IC50,60.0
CHEMBL77002,4.22,=,IC50,60.0
CHEMBL284125,4.19,=,IC50,65.0
CHEMBL571525,4.19,=,IC50,65.0
CHEMBL4285999,4.18,=,IC50,66.0
CHEMBL2334798,4.17,=,IC50,67.8
CHEMBL4073420,4.17,=,IC50,68.3
CHEMBL24773,4.16,=,IC50,70.0
CHEMBL2334797,4.15,=,IC50,71.3
CHEMBL2334791,4.13,=,IC50,73.7
CHEMBL2334789,4.13,=,IC50,73.9
CHEMBL4100927,4.13,=,IC50,74.9
CHEMBL25927,4.12,=,IC50,75.0
CHEMBL596364,4.12,=,IC50,75.0
CHEMBL2334790,4.12,=,IC50,76.1
CHEMBL4280203,4.12,=,IC50,75.0
CHEMBL142327,4.12,=,IC50,75.0
CHEMBL2207938,4.11,=,IC50,77.2
CHEMBL1448,4.11,=,IC50,77.5
CHEMBL4290490,4.10,=,IC50,80.0
CHEMBL2334796,4.09,=,IC50,81.5
CHEMBL312065,4.07,=,IC50,85.0
CHEMBL4279152,4.05,=,IC50,90.0
CHEMBL1801612,4.00,=,IC50,100.0
CHEMBL4294709,4.00,=,IC50,100.0
CHEMBL3745772,4.00,=,IC50,100.0
CHEMBL451532,4.00,=,IC50,100.0
CHEMBL449317,4.00,=,IC50,100.0
CHEMBL1801613,4.00,=,IC50,100.0
CHEMBL26000,4.00,=,IC50,100.0
CHEMBL3986013,3.49,=,IC50,322.0
CHEMBL48082,3.46,=,IC50,350.0
CHEMBL50226,3.38,=,IC50,420.0
CHEMBL2207943,3.32,=,IC50,480.0
CHEMBL2207942,3.08,=,IC50,830.0
CHEMBL2386094,10.89,=,IC50,0.013
CHEMBL3895998,10.00,=,IC50,0.1
CHEMBL4084855,10.00,=,IC50,0.1
